id,price
188936,34500.0
188937,31950.0
188938,17800.0
188939,30919.0
188940,9888.0
188941,73600.0
188942,49715.5
188943,46000.0
188944,22998.0
188945,20000.0
188946,33700.0
188947,23900.0
188948,39999.0
188949,147500.0
188950,34995.0
188951,41000.0
188952,9500.0
188953,10999.0
188954,19000.0
188955,41598.0
188956,44850.0
188957,20900.0
188958,24999.0
188959,11995.0
188960,20000.0
188961,20000.0
188962,10000.0
188963,50000.0
188964,33885.0
188965,5800.0
188966,279991.0
188967,28000.0
188968,26999.0
188969,39100.0
188970,34900.0
188971,23900.0
188972,99999.0
188973,209000.0
188974,60000.0
188975,4200.0
188976,8000.0
188977,45900.0
188978,3500.0
188979,25698.0
188980,29500.0
188981,9999.0
188982,26000.0
188983,95000.0
188984,28500.0
188985,9995.0
188986,16000.0
188987,36000.0
188988,36500.0
188989,73500.0
188990,65000.0
188991,57850.0
188992,36750.0
188993,6000.0
188994,16500.0
188995,30500.0
188996,14311.0
188997,96900.0
188998,47900.0
188999,13250.0
189000,24500.0
189001,21500.0
189002,33299.0
189003,41000.0
189004,34346.5
189005,51899.0
189006,48295.0
189007,35999.0
189008,17899.0
189009,10500.0
189010,23599.0
189011,43998.0
189012,40000.0
189013,6500.0
189014,29000.0
189015,31000.0
189016,49000.0
189017,11000.0
189018,17000.0
189019,14000.0
189020,14999.0
189021,55000.0
189022,59900.0
189023,77535.0
189024,13000.0
189025,39127.0
189026,8500.0
189027,13999.0
189028,69995.0
189029,30900.0
189030,7100.0
189031,29500.0
189032,32000.0
189033,5700.0
189034,62500.0
189035,46000.0
189036,159000.0
189037,26500.0
189038,40999.0
189039,16370.0
189040,17900.0
189041,7900.0
189042,24000.0
189043,39000.0
189044,31000.0
189045,36000.0
189046,9500.0
189047,17000.0
189048,18500.0
189049,67100.0
189050,46000.0
189051,15000.0
189052,34600.0
189053,20199.0
189054,35000.0
189055,40500.0
189056,6500.0
189057,12700.0
189058,6099.0
189059,95000.0
189060,15000.0
189061,40500.0
189062,19500.0
189063,30499.0
189064,7000.0
189065,28590.0
189066,17777.0
189067,55000.0
189068,34500.0
189069,30000.0
189070,28900.0
189071,29999.0
189072,68969.0
189073,31000.0
189074,49900.0
189075,37500.0
189076,44400.0
189077,27998.0
189078,46500.0
189079,37500.0
189080,62500.0
189081,2990.0
189082,19000.0
189083,25950.0
189084,40999.0
189085,69900.0
189086,7200.0
189087,54800.0
189088,54000.0
189089,86900.0
189090,12000.0
189091,56515.0
189092,38400.0
189093,37499.0
189094,59000.0
189095,16000.0
189096,13500.0
189097,75500.0
189098,9500.0
189099,7390.0
189100,16900.0
189101,48995.0
189102,359991.0
189103,52000.0
189104,4200.0
189105,41250.0
189106,63598.0
189107,39900.0
189108,27000.0
189109,129900.0
189110,4500.0
189111,8100.0
189112,8900.0
189113,279950.0
189114,16995.0
189115,13999.0
189116,16500.0
189117,24500.0
189118,28600.0
189119,19995.0
189120,55000.0
189121,46120.0
189122,9000.0
189123,7900.0
189124,36500.0
189125,35998.0
189126,13500.0
189127,23750.0
189128,11995.0
189129,4200.0
189130,90000.0
189131,39000.0
189132,16000.0
189133,210000.0
189134,23900.0
189135,46787.0
189136,67500.0
189137,17500.0
189138,13500.0
189139,6500.0
189140,8500.0
189141,8750.0
189142,17100.0
189143,3499.0
189144,6000.0
189145,85989.0
189146,32000.0
189147,19995.0
189148,39950.0
189149,27900.0
189150,24998.0
189151,45480.0
189152,33172.0
189153,36500.0
189154,25500.0
189155,6500.0
189156,31933.0
189157,9000.0
189158,17500.0
189159,22222.0
189160,25000.0
189161,6500.0
189162,14300.0
189163,26359.0
189164,12240.0
189165,6000.0
189166,51000.0
189167,85000.0
189168,5199.0
189169,21990.0
189170,119900.0
189171,7900.0
189172,35999.0
189173,12000.0
189174,40500.0
189175,19500.0
189176,36500.0
189177,159998.0
189178,15500.0
189179,9750.0
189180,97500.0
189181,15000.0
189182,12000.0
189183,64000.0
189184,58998.0
189185,7495.0
189186,20997.0
189187,28000.0
189188,76373.0
189189,9499.0
189190,51999.0
189191,16000.0
189192,27200.0
189193,29999.0
189194,5199.0
189195,22000.0
189196,7500.0
189197,18000.0
189198,18900.0
189199,15500.0
189200,34999.0
189201,21500.0
189202,12000.0
189203,12300.0
189204,9000.0
189205,32750.0
189206,26599.0
189207,254900.0
189208,29000.0
189209,24999.0
189210,63998.0
189211,9900.0
189212,40000.0
189213,27995.0
189214,37950.0
189215,6250.0
189216,60500.0
189217,24590.0
189218,29998.0
189219,28000.0
189220,24840.0
189221,25500.0
189222,26999.0
189223,109499.0
189224,13310.0
189225,19500.0
189226,36949.0
189227,22999.0
189228,10750.0
189229,89995.0
189230,28000.0
189231,57999.0
189232,1950995.0
189233,16500.0
189234,22999.0
189235,217950.0
189236,36969.0
189237,22000.0
189238,38698.0
189239,37500.0
189240,32000.0
189241,27500.0
189242,7500.0
189243,39998.0
189244,6999.0
189245,27500.0
189246,13500.0
189247,50900.0
189248,4000.0
189249,12000.0
189250,20990.0
189251,59500.0
189252,26500.0
189253,73995.0
189254,20900.0
189255,29895.0
189256,13000.0
189257,28000.0
189258,6900.0
189259,19780.0
189260,18500.0
189261,67250.0
189262,20000.0
189263,65000.0
189264,50000.0
189265,59000.0
189266,53500.0
189267,49999.0
189268,105000.0
189269,12900.0
189270,45500.0
189271,59900.0
189272,288900.0
189273,29990.0
189274,149000.0
189275,50000.0
189276,47000.0
189277,62999.0
189278,32500.0
189279,54900.0
189280,43000.0
189281,8995.0
189282,135000.0
189283,32662.0
189284,47645.0
189285,4750.0
189286,7900.0
189287,37950.0
189288,78000.0
189289,15000.0
189290,41000.0
189291,155700.0
189292,7350.0
189293,31900.0
189294,16500.0
189295,18750.0
189296,27500.0
189297,34599.0
189298,27890.0
189299,25498.0
189300,68495.0
189301,14000.0
189302,108000.0
189303,32000.0
189304,95000.0
189305,20150.0
189306,32999.0
189307,65999.0
189308,37998.0
189309,29995.0
189310,37000.0
189311,51998.0
189312,25099.0
189313,51499.0
189314,39687.0
189315,55329.0
189316,74500.0
189317,39950.0
189318,9999.0
189319,13500.0
189320,83499.0
189321,85950.0
189322,17000.0
189323,11500.0
189324,38500.0
189325,19999.0
189326,22000.0
189327,9000.0
189328,209900.0
189329,30500.0
189330,59000.0
189331,44000.0
189332,16173.0
189333,17000.0
189334,6500.0
189335,28500.0
189336,3000.0
189337,12500.0
189338,36000.0
189339,44000.0
189340,20000.0
189341,77999.0
189342,21998.0
189343,51999.0
189344,19000.0
189345,25500.0
189346,7700.0
189347,275000.0
189348,55999.0
189349,36000.0
189350,29500.0
189351,43500.0
189352,50000.0
189353,13998.0
189354,29999.0
189355,18800.0
189356,25000.0
189357,32900.0
189358,104000.0
189359,2500.0
189360,32500.0
189361,12500.0
189362,19500.0
189363,288900.0
189364,15499.0
189365,289991.0
189366,22000.0
189367,59590.0
189368,50000.0
189369,31380.0
189370,30500.0
189371,50000.0
189372,17900.0
189373,425000.0
189374,18387.0
189375,38700.0
189376,9000.0
189377,9985.0
189378,34998.0
189379,5500.0
189380,17500.0
189381,52889.0
189382,59000.0
189383,39267.0
189384,17500.0
189385,38000.0
189386,19500.0
189387,11999.0
189388,19395.0
189389,44791.0
189390,64000.0
189391,46995.0
189392,16900.0
189393,2900.0
189394,10500.0
189395,6500.0
189396,16000.0
189397,45900.0
189398,17995.0
189399,26450.0
189400,31000.0
189401,33299.0
189402,76598.0
189403,24950.0
189404,42000.0
189405,54900.0
189406,26000.0
189407,30890.0
189408,99900.0
189409,23000.0
189410,85000.0
189411,59750.0
189412,27000.0
189413,44800.0
189414,70999.0
189415,29725.0
189416,28900.0
189417,20000.0
189418,31331.0
189419,29950.0
189420,32500.0
189421,217950.0
189422,119999.0
189423,50998.0
189424,86900.0
189425,48600.0
189426,6000.0
189427,35500.0
189428,8250.0
189429,16500.0
189430,28000.0
189431,34500.0
189432,29500.0
189433,53000.0
189434,15900.0
189435,15499.0
189436,13000.0
189437,17000.0
189438,19996.0
189439,13500.0
189440,31755.0
189441,47645.0
189442,119999.0
189443,52500.0
189444,12400.0
189445,37000.0
189446,56900.0
189447,34000.0
189448,479995.0
189449,4500.0
189450,46500.0
189451,18800.0
189452,19999.0
189453,19800.0
189454,69995.0
189455,55000.0
189456,98000.0
189457,10500.0
189458,154900.0
189459,28450.0
189460,38200.0
189461,47214.0
189462,122950.0
189463,12000.0
189464,29000.0
189465,21000.0
189466,12000.0
189467,26599.0
189468,14900.0
189469,28000.0
189470,66000.0
189471,83998.0
189472,25000.0
189473,5750.0
189474,74500.0
189475,20000.0
189476,32500.0
189477,26750.0
189478,25900.0
189479,42000.0
189480,22000.0
189481,60000.0
189482,63000.0
189483,129000.0
189484,20500.0
189485,4500.0
189486,38500.0
189487,8200.0
189488,20900.0
189489,104900.0
189490,46500.0
189491,60998.0
189492,43860.0
189493,29900.0
189494,23800.0
189495,11400.0
189496,46995.0
189497,42500.0
189498,20500.0
189499,103500.0
189500,26900.0
189501,11999.0
189502,10000.0
189503,44800.0
189504,17999.0
189505,109499.0
189506,9998.0
189507,36998.0
189508,47900.0
189509,34000.0
189510,17000.0
189511,16000.0
189512,46900.0
189513,61998.0
189514,20990.0
189515,41741.0
189516,20000.0
189517,8550.0
189518,41500.0
189519,19995.0
189520,43430.0
189521,46900.0
189522,36999.0
189523,42850.0
189524,29000.0
189525,63500.0
189526,14995.0
189527,75499.0
189528,46479.0
189529,47798.0
189530,69500.0
189531,10000.0
189532,148500.0
189533,489995.0
189534,65000.0
189535,40250.0
189536,59598.0
189537,41986.0
189538,25500.0
189539,33900.0
189540,16499.0
189541,15999.0
189542,34500.0
189543,22500.0
189544,42599.0
189545,11500.0
189546,65990.0
189547,85500.0
189548,75000.0
189549,10099.0
189550,54000.0
189551,40500.0
189552,69995.0
189553,62900.0
189554,32500.0
189555,74900.0
189556,21000.0
189557,21500.0
189558,429998.0
189559,269991.0
189560,129000.0
189561,9500.0
189562,29000.0
189563,31900.0
189564,18000.0
189565,49995.0
189566,42500.0
189567,131000.0
189568,21000.0
189569,81500.0
189570,11000.0
189571,62500.0
189572,18500.0
189573,59900.0
189574,16500.0
189575,75950.0
189576,72777.0
189577,43000.0
189578,99998.0
189579,47999.0
189580,7500.0
189581,6950.0
189582,1950995.0
189583,69500.0
189584,32000.0
189585,314900.0
189586,40000.0
189587,5500.0
189588,65000.0
189589,20599.0
189590,39649.0
189591,49999.0
189592,38880.0
189593,70000.0
189594,215000.0
189595,16900.0
189596,39599.0
189597,26500.0
189598,9250.0
189599,54543.0
189600,84997.0
189601,65999.0
189602,35750.0
189603,119500.0
189604,35000.0
189605,42590.0
189606,78350.0
189607,68500.0
189608,22000.0
189609,79999.0
189610,87500.0
189611,37900.0
189612,41000.0
189613,28000.0
189614,16500.0
189615,57999.0
189616,37500.0
189617,64600.0
189618,3500.0
189619,239991.0
189620,7900.0
189621,9975.0
189622,171900.0
189623,16000.0
189624,33500.0
189625,62900.0
189626,37500.0
189627,35557.0
189628,45000.0
189629,36950.0
189630,16000.0
189631,41999.0
189632,28250.0
189633,69998.0
189634,29950.0
189635,49000.0
189636,9499.0
189637,11400.0
189638,12000.0
189639,35345.0
189640,314900.0
189641,19000.0
189642,72567.0
189643,36950.0
189644,16250.0
189645,72598.0
189646,26990.0
189647,33591.0
189648,19500.0
189649,37998.0
189650,52000.0
189651,55900.0
189652,7200.0
189653,48000.0
189654,98000.0
189655,59900.0
189656,26900.0
189657,9950.0
189658,25495.0
189659,49995.0
189660,6099.0
189661,55329.0
189662,14500.0
189663,68990.0
189664,399900.0
189665,50000.0
189666,22450.0
189667,6880.0
189668,42000.0
189669,27999.0
189670,26000.0
189671,17900.0
189672,60000.0
189673,75000.0
189674,17000.0
189675,18000.0
189676,5230.0
189677,46120.0
189678,41500.0
189679,33299.0
189680,41000.0
189681,33000.0
189682,48000.0
189683,26500.0
189684,20000.0
189685,49700.0
189686,5500.0
189687,10199.0
189688,4200.0
189689,22000.0
189690,21500.0
189691,23625.0
189692,11800.0
189693,46598.0
189694,27000.0
189695,14945.0
189696,48000.0
189697,13046.0
189698,13500.0
189699,9200.0
189700,10500.0
189701,16000.0
189702,39000.0
189703,6880.0
189704,84995.0
189705,47999.0
189706,26500.0
189707,21865.0
189708,13310.0
189709,6500.0
189710,4999.0
189711,11000.0
189712,15500.0
189713,3850.0
189714,25099.0
189715,19900.0
189716,40655.0
189717,36500.0
189718,10500.0
189719,14000.0
189720,417500.0
189721,15400.0
189722,15000.0
189723,13750.0
189724,4400.0
189725,20999.0
189726,54000.0
189727,10700.0
189728,29998.0
189729,26750.0
189730,48000.0
189731,43000.0
189732,63997.0
189733,145000.0
189734,7300.0
189735,4999.0
189736,15000.0
189737,15000.0
189738,75000.0
189739,78499.0
189740,20900.0
189741,28500.0
189742,19500.0
189743,8800.0
189744,69000.0
189745,35899.0
189746,59400.0
189747,30490.0
189748,25495.0
189749,6800.0
189750,6950.0
189751,39000.0
189752,8900.0
189753,54599.0
189754,68995.0
189755,91000.0
189756,6700.0
189757,94000.0
189758,16900.0
189759,51899.0
189760,46500.0
189761,14500.0
189762,36500.0
189763,27000.0
189764,39000.0
189765,36950.0
189766,67800.0
189767,9000.0
189768,19995.0
189769,7900.0
189770,52590.0
189771,12900.0
189772,11000.0
189773,37900.0
189774,27671.0
189775,15500.0
189776,88900.0
189777,3200.0
189778,18700.0
189779,45000.0
189780,5750.0
189781,3500.0
189782,18051.0
189783,78900.0
189784,46900.0
189785,46120.0
189786,49599.0
189787,48990.0
189788,33591.0
189789,16500.0
189790,13995.0
189791,24500.0
189792,9000.0
189793,75000.0
189794,93500.0
189795,42500.0
189796,93500.0
189797,21000.0
189798,36500.0
189799,52500.0
189800,31853.0
189801,85998.0
189802,28600.0
189803,10200.0
189804,12900.0
189805,35999.0
189806,29950.0
189807,8500.0
189808,15000.0
189809,38598.0
189810,18995.0
189811,28906.0
189812,36900.0
189813,63500.0
189814,34700.0
189815,5000.0
189816,18000.0
189817,39500.0
189818,40000.0
189819,24590.0
189820,19780.0
189821,43499.0
189822,29500.0
189823,13500.0
189824,92500.0
189825,58900.0
189826,17500.0
189827,24590.0
189828,30000.0
189829,19995.0
189830,8450.0
189831,44850.0
189832,29999.0
189833,32999.0
189834,6800.0
189835,3990.0
189836,49998.0
189837,23995.0
189838,25999.0
189839,34084.0
189840,96850.0
189841,43000.0
189842,26500.0
189843,10500.0
189844,7200.0
189845,59950.0
189846,17500.0
189847,30499.0
189848,42886.0
189849,8500.0
189850,30890.0
189851,67000.0
189852,19500.0
189853,27500.0
189854,50900.0
189855,7500.0
189856,10000.0
189857,15500.0
189858,35500.0
189859,19500.0
189860,9950.0
189861,16750.0
189862,11500.0
189863,14500.0
189864,29255.0
189865,65700.0
189866,19500.0
189867,49999.0
189868,44900.0
189869,31950.0
189870,18051.0
189871,39000.0
189872,26900.0
189873,32107.0
189874,27950.0
189875,15400.0
189876,62500.0
189877,38900.0
189878,22000.0
189879,491836.0
189880,10995.0
189881,84500.0
189882,55000.0
189883,25500.0
189884,27500.0
189885,37698.0
189886,68495.0
189887,35000.0
189888,91000.0
189889,48500.0
189890,12000.0
189891,34000.0
189892,44850.0
189893,20000.0
189894,29500.0
189895,42000.0
189896,19500.0
189897,25000.0
189898,32990.0
189899,21000.0
189900,31000.0
189901,31995.0
189902,7300.0
189903,26288.0
189904,122950.0
189905,63500.0
189906,54000.0
189907,3750.0
189908,3500.0
189909,13700.0
189910,15999.0
189911,140000.0
189912,89000.0
189913,17000.0
189914,55600.0
189915,47124.0
189916,28906.0
189917,349950.0
189918,33000.0
189919,47800.0
189920,49999.0
189921,50204.0
189922,23500.0
189923,36998.0
189924,15000.0
189925,51999.0
189926,48500.0
189927,12500.0
189928,299000.0
189929,59900.0
189930,10500.0
189931,103500.0
189932,12500.0
189933,21900.0
189934,35000.0
189935,25900.0
189936,27500.0
189937,4000.0
189938,8950.0
189939,6000.0
189940,24995.0
189941,39995.0
189942,51750.0
189943,19998.0
189944,93999.0
189945,22800.0
189946,18000.0
189947,9000.0
189948,64000.0
189949,10950.0
189950,3850.0
189951,31953.0
189952,75950.0
189953,25625.0
189954,7900.0
189955,5800.0
189956,5500.0
189957,35707.0
189958,19425.0
189959,101998.0
189960,49999.0
189961,90000.0
189962,129000.0
189963,32000.0
189964,31000.0
189965,37000.0
189966,16000.0
189967,65000.0
189968,45515.0
189969,25000.0
189970,5000.0
189971,51950.0
189972,53000.0
189973,17899.0
189974,43000.0
189975,63000.0
189976,17900.0
189977,50000.0
189978,7000.0
189979,45000.0
189980,66900.0
189981,68000.0
189982,25987.0
189983,29500.0
189984,89000.0
189985,151900.0
189986,55000.0
189987,25000.0
189988,4000.0
189989,50000.0
189990,41000.0
189991,44000.0
189992,26000.0
189993,75499.0
189994,44990.0
189995,43000.0
189996,48219.0
189997,15500.0
189998,48000.0
189999,12950.0
190000,77999.0
190001,36800.0
190002,47500.0
190003,24500.0
190004,30000.0
190005,35557.0
190006,61500.0
190007,21250.0
190008,188500.0
190009,32000.0
190010,17900.0
190011,23599.0
190012,52991.0
190013,88900.0
190014,24500.0
190015,25500.0
190016,399950.0
190017,12995.0
190018,5000.0
190019,44400.0
190020,24000.0
190021,28590.0
190022,47000.0
190023,28500.0
190024,179900.0
190025,27999.0
190026,42000.0
190027,7000.0
190028,75000.0
190029,59500.0
190030,27500.0
190031,41100.0
190032,24899.0
190033,21000.0
190034,8550.0
190035,29000.0
190036,21750.0
190037,35707.0
190038,72000.0
190039,23800.0
190040,7599.0
190041,50000.0
190042,56500.0
190043,111000.0
190044,6500.0
190045,18700.0
190046,11498.0
190047,32500.0
190048,5500.0
190049,52500.0
190050,54000.0
190051,14900.0
190052,18500.0
190053,30275.0
190054,17950.0
190055,8900.0
190056,12000.0
190057,69995.0
190058,81900.0
190059,19000.0
190060,41500.0
190061,36590.0
190062,145000.0
190063,34562.0
190064,46750.0
190065,18000.0
190066,145000.0
190067,32063.0
190068,62999.0
190069,61599.0
190070,34000.0
190071,8950.0
190072,69995.0
190073,6399.0
190074,15450.0
190075,60500.0
190076,22500.0
190077,28300.0
190078,10400.0
190079,22000.0
190080,27599.0
190081,36250.0
190082,39500.0
190083,54000.0
190084,8300.0
190085,34346.5
190086,17100.0
190087,44000.0
190088,12500.0
190089,15000.0
190090,15990.0
190091,10000.0
190092,16800.0
190093,105900.0
190094,49500.0
190095,3000.0
190096,7500.0
190097,35000.0
190098,68500.0
190099,18000.0
190100,28000.0
190101,19500.0
190102,17599.0
190103,25698.0
190104,23900.0
190105,26288.0
190106,42000.0
190107,12240.0
190108,65688.0
190109,47500.0
190110,42000.0
190111,6000.0
190112,19999.0
190113,34600.0
190114,48000.0
190115,6500.0
190116,20000.0
190117,22999.0
190118,16500.0
190119,41000.0
190120,12000.0
190121,13000.0
190122,75000.0
190123,54500.0
190124,50500.0
190125,108000.0
190126,10900.0
190127,22000.0
190128,105500.0
190129,9900.0
190130,43500.0
190131,82000.0
190132,9999.0
190133,31999.0
190134,47214.0
190135,27000.0
190136,13998.0
190137,47000.0
190138,27500.0
190139,10000.0
190140,21500.0
190141,11995.0
190142,15000.0
190143,25900.0
190144,44400.0
190145,40100.0
190146,104900.0
190147,95000.0
190148,30000.0
190149,23000.0
190150,32450.0
190151,84995.0
190152,32999.0
190153,8000.0
190154,28750.0
190155,35999.0
190156,30000.0
190157,79900.0
190158,60500.0
190159,80900.0
190160,43500.0
190161,31000.0
190162,12000.0
190163,9200.0
190164,8500.0
190165,25000.0
190166,32300.0
190167,17999.0
190168,44000.0
190169,35645.0
190170,92900.0
190171,25999.0
190172,40000.0
190173,11000.0
190174,5000.0
190175,52889.0
190176,61950.0
190177,7000.0
190178,68500.0
190179,98000.0
190180,15499.0
190181,104900.0
190182,11000.0
190183,12500.0
190184,171900.0
190185,49999.0
190186,9900.0
190187,43500.0
190188,49999.0
190189,17498.0
190190,67000.0
190191,6900.0
190192,39366.0
190193,37500.0
190194,49500.0
190195,65688.0
190196,17995.0
190197,43900.0
190198,40500.0
190199,33000.0
190200,62890.0
190201,19500.0
190202,39000.0
190203,69000.0
190204,10200.0
190205,12000.0
190206,29600.0
190207,55000.0
190208,19500.0
190209,27000.0
190210,38900.0
190211,40000.0
190212,52500.0
190213,47500.0
190214,24000.0
190215,124000.0
190216,51899.0
190217,52500.0
190218,48000.0
190219,73995.0
190220,63000.0
190221,23000.0
190222,67500.0
190223,17995.0
190224,37500.0
190225,19000.0
190226,33500.0
190227,11000.0
190228,6000.0
190229,85989.0
190230,18000.0
190231,7000.0
190232,71950.0
190233,28900.0
190234,71000.0
190235,26900.0
190236,46120.0
190237,33000.0
190238,40000.0
190239,145000.0
190240,29999.0
190241,30000.0
190242,69950.0
190243,26500.0
190244,45000.0
190245,32500.0
190246,34998.0
190247,34645.0
190248,44340.0
190249,32500.0
190250,5500.0
190251,11000.0
190252,23500.0
190253,49900.0
190254,82499.0
190255,2500.0
190256,18200.0
190257,12990.0
190258,25900.0
190259,20000.0
190260,13998.0
190261,31000.0
190262,9950.0
190263,18750.0
190264,20999.0
190265,65000.0
190266,45999.0
190267,25000.0
190268,9200.0
190269,349950.0
190270,38700.0
190271,32063.0
190272,21500.0
190273,24325.0
190274,69000.0
190275,37899.0
190276,13000.0
190277,54490.0
190278,112500.0
190279,35707.0
190280,54543.0
